우선순위,결함수,템플릿,요양기관명,시도,시군구,홈페이지,전화,후크전체,발송문구,발송일,회신,다음액션
4,2,C,하오덤의원,서울,강남구,https://www.haoderm.com/,02-512-3113,모바일 가로스크롤 발생 / 개인정보처리방침 없음,"안녕하세요. 환자 문의가 아니라, 홈페이지 관련해 알려드릴 것이 있어 남깁니다.

하오덤의원 홈페이지를 휴대폰으로 열면 화면이 좌우로 밀립니다. 레이아웃이 휴대폰 화면 폭에 맞춰지지 않은 상태입니다.

병원 홈페이지 방문자는 대부분 휴대폰입니다.

이 외에 개인정보처리방침 페이지가 없는 점도 함께 확인해 보시면 좋겠습니다.

관리 업체에 그대로 전달하시면 됩니다. 제게 회신하지 않으셔도 괜찮습니다.

웅쓰컴퍼니 / woongs.official@gmail.com",,,
4,2,A,미리의원,서울,강동구,http://www.mipretty.co.kr/,470-1175,HTTPS 미설정(http로만 접속) / viewport 없음 — 모바일 미대응,"안녕하세요. 환자 문의가 아니라, 홈페이지 관련해 알려드릴 것이 있어 남깁니다.

미리의원 홈페이지에 https:// 로 접속하면 보안 인증서 오류로 경고 화면이 뜨고, http:// 로만 정상 접속됩니다.

요즘 브라우저는 주소를 입력하면 https 부터 시도하기 때문에 환자분에 따라 경고 화면을 먼저 보게 됩니다. http 로 열려도 주소창에 ""안전하지 않음""이 표시됩니다.

무료 인증서로도 해결됩니다.

이 외에 휴대폰 화면에 맞춰지지 않는 점도 함께 확인해 보시면 좋겠습니다.

관리 업체에 그대로 전달하시면 됩니다. 제게 회신하지 않으셔도 괜찮습니다.

웅쓰컴퍼니 / woongs.official@gmail.com",,,
4,2,B,차앤박피부과의원,서울,강동구,http://www.cnpskin.com/,02-485-4650,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생,"안녕하세요. 환자 문의가 아니라, 홈페이지 관련해 알려드릴 것이 있어 남깁니다.

차앤박피부과의원 홈페이지의 전화번호가 눌러서 전화를 걸 수 있는 형태가 아니라 글자로만 표시되어 있습니다.

휴대폰으로 보시는 분이 번호를 눌러도 아무 일이 일어나지 않아, 번호를 따로 옮겨 적어 전화 앱에 입력해야 합니다. 진료 문의가 대부분 전화로 들어오는 만큼 이 단계에서 이탈이 생깁니다.

간단한 수정으로 해결됩니다.

이 외에 휴대폰에서 화면이 좌우로 밀리는 점도 함께 확인해 보시면 좋겠습니다.

관리 업체에 그대로 전달하시면 됩니다. 제게 회신하지 않으셔도 괜찮습니다.

웅쓰컴퍼니 / woongs.official@gmail.com",,,
4,2,A,미애로여성의원,서울,강북구,http://www.miaerosu.com/,02-996-4500,HTTPS 미설정(http로만 접속) / 모바일 가로스크롤 발생,"안녕하세요. 환자 문의가 아니라, 홈페이지 관련해 알려드릴 것이 있어 남깁니다.

미애로여성의원 홈페이지에 https:// 로 접속하면 보안 인증서 오류로 경고 화면이 뜨고, http:// 로만 정상 접속됩니다.

요즘 브라우저는 주소를 입력하면 https 부터 시도하기 때문에 환자분에 따라 경고 화면을 먼저 보게 됩니다. http 로 열려도 주소창에 ""안전하지 않음""이 표시됩니다.

무료 인증서로도 해결됩니다.

이 외에 휴대폰에서 화면이 좌우로 밀리는 점도 함께 확인해 보시면 좋겠습니다.

관리 업체에 그대로 전달하시면 됩니다. 제게 회신하지 않으셔도 괜찮습니다.

웅쓰컴퍼니 / woongs.official@gmail.com",,,
4,2,A,방외과의원,서울,강북구,http://www.barng.co.kr/,02-984-1255,HTTPS 미설정(http로만 접속) / 푸터 카피라이트 2016 — 방치 인상,"안녕하세요. 환자 문의가 아니라, 홈페이지 관련해 알려드릴 것이 있어 남깁니다.

방외과의원 홈페이지에 https:// 로 접속하면 보안 인증서 오류로 경고 화면이 뜨고, http:// 로만 정상 접속됩니다.

요즘 브라우저는 주소를 입력하면 https 부터 시도하기 때문에 환자분에 따라 경고 화면을 먼저 보게 됩니다. http 로 열려도 주소창에 ""안전하지 않음""이 표시됩니다.

무료 인증서로도 해결됩니다.

관리 업체에 그대로 전달하시면 됩니다. 제게 회신하지 않으셔도 괜찮습니다.

웅쓰컴퍼니 / woongs.official@gmail.com",,,
4,2,A,엘앤에스비뇨기과의원,서울,강북구,http://www.lnsclinic.com/,02-988-1151,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨,"안녕하세요. 환자 문의가 아니라, 홈페이지 관련해 알려드릴 것이 있어 남깁니다.

엘앤에스비뇨기과의원 홈페이지에 https:// 로 접속하면 보안 인증서 오류로 경고 화면이 뜨고, http:// 로만 정상 접속됩니다.

요즘 브라우저는 주소를 입력하면 https 부터 시도하기 때문에 환자분에 따라 경고 화면을 먼저 보게 됩니다. http 로 열려도 주소창에 ""안전하지 않음""이 표시됩니다.

무료 인증서로도 해결됩니다.

이 외에 휴대폰에서 전화번호를 눌러도 연결되지 않는 점도 함께 확인해 보시면 좋겠습니다.

관리 업체에 그대로 전달하시면 됩니다. 제게 회신하지 않으셔도 괜찮습니다.

웅쓰컴퍼니 / woongs.official@gmail.com",,,
4,2,B,보아스이비인후과의원,서울,강서구,http://www.boazent.co.kr/,02-2601-7528,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 개인정보처리방침 없음,"안녕하세요. 환자 문의가 아니라, 홈페이지 관련해 알려드릴 것이 있어 남깁니다.

보아스이비인후과의원 홈페이지의 전화번호가 눌러서 전화를 걸 수 있는 형태가 아니라 글자로만 표시되어 있습니다.

휴대폰으로 보시는 분이 번호를 눌러도 아무 일이 일어나지 않아, 번호를 따로 옮겨 적어 전화 앱에 입력해야 합니다. 진료 문의가 대부분 전화로 들어오는 만큼 이 단계에서 이탈이 생깁니다.

간단한 수정으로 해결됩니다.

이 외에 개인정보처리방침 페이지가 없는 점도 함께 확인해 보시면 좋겠습니다.

관리 업체에 그대로 전달하시면 됩니다. 제게 회신하지 않으셔도 괜찮습니다.

웅쓰컴퍼니 / woongs.official@gmail.com",,,
4,2,A,엘유라인업의원,서울,강서구,http://www.luclinic.co.kr/,02-2646-4200,HTTPS 미설정(http로만 접속) / 개인정보처리방침 없음,"안녕하세요. 환자 문의가 아니라, 홈페이지 관련해 알려드릴 것이 있어 남깁니다.

엘유라인업의원 홈페이지에 https:// 로 접속하면 보안 인증서 오류로 경고 화면이 뜨고, http:// 로만 정상 접속됩니다.

요즘 브라우저는 주소를 입력하면 https 부터 시도하기 때문에 환자분에 따라 경고 화면을 먼저 보게 됩니다. http 로 열려도 주소창에 ""안전하지 않음""이 표시됩니다.

무료 인증서로도 해결됩니다.

이 외에 개인정보처리방침 페이지가 없는 점도 함께 확인해 보시면 좋겠습니다.

관리 업체에 그대로 전달하시면 됩니다. 제게 회신하지 않으셔도 괜찮습니다.

웅쓰컴퍼니 / woongs.official@gmail.com",,,
4,2,B,의) 롯데의료재단 보바스의원,서울,강서구,https://www.bobathm.net/,02-6735-6800,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 개인정보처리방침 없음,"안녕하세요. 환자 문의가 아니라, 홈페이지 관련해 알려드릴 것이 있어 남깁니다.

의) 롯데의료재단 보바스의원 홈페이지의 전화번호가 눌러서 전화를 걸 수 있는 형태가 아니라 글자로만 표시되어 있습니다.

휴대폰으로 보시는 분이 번호를 눌러도 아무 일이 일어나지 않아, 번호를 따로 옮겨 적어 전화 앱에 입력해야 합니다. 진료 문의가 대부분 전화로 들어오는 만큼 이 단계에서 이탈이 생깁니다.

간단한 수정으로 해결됩니다.

이 외에 개인정보처리방침 페이지가 없는 점도 함께 확인해 보시면 좋겠습니다.

관리 업체에 그대로 전달하시면 됩니다. 제게 회신하지 않으셔도 괜찮습니다.

웅쓰컴퍼니 / woongs.official@gmail.com",,,
4,2,A,이고은피부과의원,서울,강서구,http://www.ourskin.co.kr/,02-2606-0075,HTTPS 미설정(http로만 접속) / 푸터 카피라이트 2017 — 방치 인상,"안녕하세요. 환자 문의가 아니라, 홈페이지 관련해 알려드릴 것이 있어 남깁니다.

이고은피부과의원 홈페이지에 https:// 로 접속하면 보안 인증서 오류로 경고 화면이 뜨고, http:// 로만 정상 접속됩니다.

요즘 브라우저는 주소를 입력하면 https 부터 시도하기 때문에 환자분에 따라 경고 화면을 먼저 보게 됩니다. http 로 열려도 주소창에 ""안전하지 않음""이 표시됩니다.

무료 인증서로도 해결됩니다.

관리 업체에 그대로 전달하시면 됩니다. 제게 회신하지 않으셔도 괜찮습니다.

웅쓰컴퍼니 / woongs.official@gmail.com",,,
4,2,A,코앤유의원,서울,강서구,http://www.conyou.co.kr/,02-2661-0567,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨,"안녕하세요. 환자 문의가 아니라, 홈페이지 관련해 알려드릴 것이 있어 남깁니다.

코앤유의원 홈페이지에 https:// 로 접속하면 보안 인증서 오류로 경고 화면이 뜨고, http:// 로만 정상 접속됩니다.

요즘 브라우저는 주소를 입력하면 https 부터 시도하기 때문에 환자분에 따라 경고 화면을 먼저 보게 됩니다. http 로 열려도 주소창에 ""안전하지 않음""이 표시됩니다.

무료 인증서로도 해결됩니다.

이 외에 휴대폰에서 전화번호를 눌러도 연결되지 않는 점도 함께 확인해 보시면 좋겠습니다.

관리 업체에 그대로 전달하시면 됩니다. 제게 회신하지 않으셔도 괜찮습니다.

웅쓰컴퍼니 / woongs.official@gmail.com",,,
4,2,A,맑은윤의원,서울,광진구,http://www.dryoonclinic.com/,02-452-5958,HTTPS 미설정(http로만 접속) / 개인정보처리방침 없음,"안녕하세요. 환자 문의가 아니라, 홈페이지 관련해 알려드릴 것이 있어 남깁니다.

맑은윤의원 홈페이지에 https:// 로 접속하면 보안 인증서 오류로 경고 화면이 뜨고, http:// 로만 정상 접속됩니다.

요즘 브라우저는 주소를 입력하면 https 부터 시도하기 때문에 환자분에 따라 경고 화면을 먼저 보게 됩니다. http 로 열려도 주소창에 ""안전하지 않음""이 표시됩니다.

무료 인증서로도 해결됩니다.

이 외에 개인정보처리방침 페이지가 없는 점도 함께 확인해 보시면 좋겠습니다.

관리 업체에 그대로 전달하시면 됩니다. 제게 회신하지 않으셔도 괜찮습니다.

웅쓰컴퍼니 / woongs.official@gmail.com",,,
4,2,B,차앤박피부과의원,서울,노원구,http://www.cnpskin.com/hos/main.php?groupid=cnpskin18,02-933-0571,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생,"안녕하세요. 환자 문의가 아니라, 홈페이지 관련해 알려드릴 것이 있어 남깁니다.

차앤박피부과의원 홈페이지의 전화번호가 눌러서 전화를 걸 수 있는 형태가 아니라 글자로만 표시되어 있습니다.

휴대폰으로 보시는 분이 번호를 눌러도 아무 일이 일어나지 않아, 번호를 따로 옮겨 적어 전화 앱에 입력해야 합니다. 진료 문의가 대부분 전화로 들어오는 만큼 이 단계에서 이탈이 생깁니다.

간단한 수정으로 해결됩니다.

이 외에 휴대폰에서 화면이 좌우로 밀리는 점도 함께 확인해 보시면 좋겠습니다.

관리 업체에 그대로 전달하시면 됩니다. 제게 회신하지 않으셔도 괜찮습니다.

웅쓰컴퍼니 / woongs.official@gmail.com",,,
4,2,A,태릉본비뇨기과의원,서울,노원구,http://www.bornuro.co.kr/,02-960-8108,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨,"안녕하세요. 환자 문의가 아니라, 홈페이지 관련해 알려드릴 것이 있어 남깁니다.

태릉본비뇨기과의원 홈페이지에 https:// 로 접속하면 보안 인증서 오류로 경고 화면이 뜨고, http:// 로만 정상 접속됩니다.

요즘 브라우저는 주소를 입력하면 https 부터 시도하기 때문에 환자분에 따라 경고 화면을 먼저 보게 됩니다. http 로 열려도 주소창에 ""안전하지 않음""이 표시됩니다.

무료 인증서로도 해결됩니다.

이 외에 휴대폰에서 전화번호를 눌러도 연결되지 않는 점도 함께 확인해 보시면 좋겠습니다.

관리 업체에 그대로 전달하시면 됩니다. 제게 회신하지 않으셔도 괜찮습니다.

웅쓰컴퍼니 / woongs.official@gmail.com",,,
4,2,A,피오나여성의원,서울,노원구,http://www.fionaclinic.co.kr/,02-951-7111,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨,"안녕하세요. 환자 문의가 아니라, 홈페이지 관련해 알려드릴 것이 있어 남깁니다.

피오나여성의원 홈페이지에 https:// 로 접속하면 보안 인증서 오류로 경고 화면이 뜨고, http:// 로만 정상 접속됩니다.

요즘 브라우저는 주소를 입력하면 https 부터 시도하기 때문에 환자분에 따라 경고 화면을 먼저 보게 됩니다. http 로 열려도 주소창에 ""안전하지 않음""이 표시됩니다.

무료 인증서로도 해결됩니다.

이 외에 휴대폰에서 전화번호를 눌러도 연결되지 않는 점도 함께 확인해 보시면 좋겠습니다.

관리 업체에 그대로 전달하시면 됩니다. 제게 회신하지 않으셔도 괜찮습니다.

웅쓰컴퍼니 / woongs.official@gmail.com",,,
4,2,A,더샤인한스의원,서울,도봉구,http://mantamo.com/,990-3002,HTTPS 미설정(http로만 접속) / 푸터 카피라이트 2011 — 방치 인상,"안녕하세요. 환자 문의가 아니라, 홈페이지 관련해 알려드릴 것이 있어 남깁니다.

더샤인한스의원 홈페이지에 https:// 로 접속하면 보안 인증서 오류로 경고 화면이 뜨고, http:// 로만 정상 접속됩니다.

요즘 브라우저는 주소를 입력하면 https 부터 시도하기 때문에 환자분에 따라 경고 화면을 먼저 보게 됩니다. http 로 열려도 주소창에 ""안전하지 않음""이 표시됩니다.

무료 인증서로도 해결됩니다.

관리 업체에 그대로 전달하시면 됩니다. 제게 회신하지 않으셔도 괜찮습니다.

웅쓰컴퍼니 / woongs.official@gmail.com",,,
